462.4443	405308.4375	48.56078338623047	24.98492431640625
464.2503	402655.25	48.567779541015625	24.954627990722656
466.05136	396449.34375	48.57476043701172	24.924304962158203
467.84747	395236.71875	48.58173751831055	24.89395523071289
469.6386	394098.0	48.58869934082031	24.86357879638672
471.42484	390220.4375	48.59565734863281	24.833175659179688
473.20612	386166.21875	48.60260009765625	24.802745819091797
474.98242	380668.21875	48.609535217285156	24.772289276123047
476.75378	375215.4375	48.616458892822266	24.741806030273438
478.52017	373460.4375	48.623374938964844	24.711294174194336
480.28162	368994.3125	48.630279541015625	24.680755615234375
482.0381	365104.34375	48.637176513671875	24.650190353393555
483.78958	359930.5	48.64406204223633	24.619598388671875
485.53613	355045.5	48.650936126708984	24.588977813720703
487.2777	352251.40625	48.65780258178711	24.558330535888672
489.01428	348285.0625	48.66465759277344	24.52765655517578
490.7459	344011.34375	48.67150115966797	24.4969539642334
492.47253	338483.375	48.67833709716797	24.466222763061523
494.19418	333607.53125	48.68516159057617	24.435466766357422
495.91086	327811.6875	48.691978454589844	24.404680252075195
497.62253	323625.1875	48.69878387451172	24.37386703491211
499.32922	318235.21875	48.7055778503418	24.34302520751953
501.0309	313993.40625	48.712364196777344	24.312156677246094
502.72763	310094.90625	48.719139099121094	24.281259536743164
504.41934	304521.28125	48.72590255737305	24.250333786010742
506.10602	300074.40625	48.73265838623047	24.219379425048828
507.78772	293713.25	48.739402770996094	24.188398361206055
509.46442	289631.0	48.74613571166992	24.15738868713379
511.1361	286606.125	48.75286102294922	24.1263484954834
512.8028	284924.90625	48.75957489013672	24.09528160095215
514.4644	281035.21875	48.76628112792969	24.064186096191406
516.1211	277459.84375	48.772972106933594	24.033061981201172
517.7727	274466.3125	48.779659271240234	24.001909255981445
519.4193	270368.53125	48.78633117675781	23.970727920532227
521.0609	266812.5	48.79299545288086	23.939517974853516
522.69745	263150.375	48.79964828491211	23.908279418945312
524.329	259529.734375	48.80628967285156	23.877010345458984
525.9555	255867.015625	48.812923431396484	23.845712661743164
527.57697	251799.515625	48.81954574584961	23.81438636779785
529.19336	249090.625	48.82615661621094	23.783031463623047
530.80475	244818.03125	48.832759857177734	23.75164794921875
532.4111	243301.46875	48.839351654052734	23.720233917236328
534.0124	239937.46875	48.84593200683594	23.68878936767578
535.60864	238127.46875	48.85250473022461	23.657318115234375
537.1999	231874.796875	48.85906219482422	23.62581443786621
538.786	228578.5	48.86561584472656	23.594284057617188
540.3671	225796.25	48.872154235839844	23.562721252441406
541.9432	221739.6875	48.878684997558594	23.531131744384766
543.51416	219331.0625	48.88520431518555	23.499509811401367
545.0801	217836.078125	48.8917121887207	23.467859268188477
546.6409	215242.671875	48.89820861816406	23.43617820739746
548.1968	213687.75	48.90469741821289	23.404468536376953
549.7475	212205.578125	48.91117477416992	23.37272834777832
551.29315	207940.25	48.917640686035156	23.340957641601562
552.83374	206222.875	48.92409896850586	23.30915641784668
554.36926	203405.453125	48.9305419921875	23.277324676513672
555.89966	201760.015625	48.93697738647461	23.24546241760254
557.425	198342.296875	48.94340515136719	23.213571548461914
558.9453	195943.609375	48.9498176574707	23.18164825439453
560.46045	193976.65625	48.95622253417969	23.149696350097656
