84.94486	90415.25	57.88277816772461	18.915605545043945
87.298515	101243.6875	57.89718246459961	18.955026626586914
89.64869	117137.21875	57.91157531738281	18.994482040405273
91.995384	145516.03125	57.92595291137695	19.033971786499023
94.338585	175516.640625	57.9403190612793	19.073495864868164
96.6783	208963.328125	57.954673767089844	19.113054275512695
99.01452	234099.09375	57.969017028808594	19.152647018432617
101.347244	261544.09375	57.98334884643555	19.192272186279297
103.676476	258624.234375	57.9976692199707	19.23193359375
106.002205	254557.359375	58.0119743347168	19.271631240844727
108.32444	253273.609375	58.026268005371094	19.31136131286621
110.643166	249991.1875	58.04055404663086	19.35112762451172
112.95838	246681.78125	58.0548210144043	19.390928268432617
115.270096	250546.15625	58.0690803527832	19.430763244628906
117.57829	255536.171875	58.08332824707031	19.47063446044922
119.88298	253491.75	58.09756088256836	19.510540008544922
122.18415	254053.515625	58.11178207397461	19.55048179626465
124.48181	256560.9375	58.12599182128906	19.5904598236084
126.77594	264703.09375	58.14019012451172	19.63047218322754
129.06656	274464.375	58.15437316894531	19.67051887512207
131.35364	283433.0	58.168548583984375	19.710603713989258
133.6372	291580.40625	58.182708740234375	19.750722885131836
135.91724	299769.90625	58.19685745239258	19.790878295898438
138.19374	313420.25	58.21099090576172	19.831069946289062
140.4667	319453.09375	58.22511672973633	19.87129783630371
142.73615	326582.9375	58.239227294921875	19.911561965942383
145.00203	336362.6875	58.253326416015625	19.951862335205078
147.26439	334845.625	58.26741409301758	19.992198944091797
149.5232	336793.625	58.28148651123047	20.03257179260254
151.77847	341869.625	58.29554748535156	20.072982788085938
154.03018	344259.40625	58.30959701538086	20.113428115844727
156.27835	348338.15625	58.32363510131836	20.153911590576172
158.52298	353523.90625	58.3376579284668	20.194433212280273
160.76404	355149.90625	58.3516731262207	20.234989166259766
163.00154	355070.09375	58.36566925048828	20.275583267211914
165.23549	360522.8125	58.37965774536133	20.31621551513672
167.46588	362369.375	58.39363098144531	20.356884002685547
169.6927	366995.0	58.4075927734375	20.39759063720703
171.91597	369362.46875	58.42154312133789	20.43833351135254
174.13567	372391.125	58.435482025146484	20.479114532470703
176.35178	371749.59375	58.449405670166016	20.519933700561523
178.56433	374584.09375	58.46331787109375	20.560791015625
180.7733	378970.9375	58.47721481323242	20.6016845703125
182.97871	381924.40625	58.49110412597656	20.64261817932129
185.18053	379480.75	58.504974365234375	20.6835880279541
187.37877	390456.03125	58.518836975097656	20.72459602355957
189.57343	390813.0	58.532684326171875	20.765644073486328
191.7645	392364.5	58.5465202331543	20.80672836303711
193.95198	398398.84375	58.56034469604492	20.84785270690918
196.13586	406793.9375	58.574153900146484	20.889015197753906
198.31616	401472.53125	58.58795166015625	20.93021583557129
200.49287	410862.40625	58.60173797607422	20.971454620361328
202.66599	418476.15625	58.615509033203125	21.012733459472656
204.8355	420302.46875	58.629268646240234	21.05405044555664
207.0014	424906.1875	58.64301300048828	21.09540557861328
209.1637	432506.3125	58.65674591064453	21.136802673339844
211.3224	441793.59375	58.670467376708984	21.17823600769043
213.4775	444163.03125	58.68417739868164	21.219709396362305
215.62897	453044.71875	58.69786834716797	21.26122283935547
217.77684	454706.84375	58.711551666259766	21.302776336669922
219.9211	468154.53125	58.7252197265625	21.34436798095703
222.06174	472145.28125	58.73887634277344	21.38599967956543
224.19876	484297.59375	58.75252151489258	21.427671432495117
226.33215	490087.46875	58.766151428222656	21.469383239746094
228.46193	497948.53125	58.77976608276367	21.51113510131836
230.58807	511960.21875	58.79336929321289	21.552927017211914
232.7106	516863.46875	58.80696105957031	21.594758987426758
234.82948	528476.25	58.82053756713867	21.63663101196289
236.94475	534535.375	58.834102630615234	21.678543090820312
239.05637	540343.875	58.84765625	21.720497131347656
241.16435	550504.6875	58.8611946105957	21.762489318847656
243.2687	557134.875	58.874717712402344	21.804523468017578
245.36942	571333.0	58.88822937011719	21.846599578857422
247.46648	574804.5	58.901729583740234	21.888713836669922
249.5599	584433.625	58.91521453857422	21.930871963500977
251.64967	588790.25	58.928688049316406	21.973068237304688
253.7358	590825.25	58.94214630126953	22.015308380126953
255.81827	599313.25	58.955589294433594	22.057586669921875
257.8971	602077.9375	58.969024658203125	22.09990882873535
259.97226	608178.5625	58.98244094848633	22.142271041870117
262.04376	607907.5	58.995849609375	22.184675216674805
